"Товар 1С";"Артикул";"Цена 1С (руб)";"Маркетплейс";"Название на маркетплейсе";"Цена конкурента (руб)";"Разница (руб)";"Разница (%)";"Совпадение (%)";"Ссылка"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"Avito";"Ботинки FXR Helium BOA с утеплителем Black/HiVis в Самаре";"53750.0";"-7125.0";"-11.7";"96.0";"https://www.avito.ru/samara/zapchasti_i_aksessuary/botinki_fxr_helium_boa_s_uteplitelem_blackhivis_7696236155"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"Avito";"Ботинки FXR Helium BOA с утеплителем Black в Самаре";"53750.0";"-7125.0";"-11.7";"96.0";"https://www.avito.ru/samara/zapchasti_i_aksessuary/botinki_fxr_helium_boa_s_uteplitelem_black_7696208959"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"Avito";"FXR Helium BOA (зимние ботинки с утеплителем) в Петропавловске-Камчатском";"35000.0";"-25875.0";"-42.5";"96.0";"https://www.avito.ru/petropavlovsk-kamchatskiy/odezhda_obuv_aksessuary/fxr_helium_boa_zimnie_botinki_s_uteplitelem_4437689621"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"Avito";"Ботинки снегоходные FXR Helium BOA с утеплителем в Москве";"31999.0";"-28876.0";"-47.4";"96.0";"https://www.avito.ru/moskva/sport_i_otdyh/botinki_snegohodnye_fxr_helium_boa_s_uteplitelem_7709036187"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"Avito";"Ботинки FXR Elevation Dual BOA с утеплителем Black в Самаре";"64100.0";"3225.0";"5.3";"94.0";"https://www.avito.ru/samara/zapchasti_i_aksessuary/botinki_fxr_elevation_dual_boa_s_uteplitelem_black_7696936940"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"Avito";"Ботинки FXR Elevation Dual BOA с утеплителем Black в Перми";"62500.0";"1625.0";"2.7";"94.0";"https://www.avito.ru/perm/odezhda_obuv_aksessuary/botinki_fxr_elevation_dual_boa_s_uteplitelem_black_3315976111"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"OZON";"Ботинки снегоходные FXR X-Cross Pro BOA с утеплителем";"33736.0";"-20014.0";"-37.2";"92.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-x-cross-pro-boa-s-uteplitelem-2247275408/"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"Avito";"Ботинки FXR Backshift BOA с утеплителем. Black в Новокузнецке";"24990.0";"-28760.0";"-53.5";"92.0";"https://www.avito.ru/novokuznetsk/odezhda_obuv_aksessuary/botinki_fxr_backshift_boa_s_uteplitelem._black_7429957148"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"OZON";"Ботинки снегоходные FXR X-Cross Pro BOA с утеплителем";"33736.0";"-20014.0";"-37.2";"92.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-x-cross-pro-boa-s-uteplitelem-2247275408/"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"Avito";"Ботинки FXR Elevation Dual BOA с утеплителем Black в Самаре";"64100.0";"10350.0";"19.3";"92.0";"https://www.avito.ru/samara/zapchasti_i_aksessuary/botinki_fxr_elevation_dual_boa_s_uteplitelem_black_7696936940"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"Avito";"Ботинки FXR Elevation Dual BOA с утеплителем Black в Перми";"62500.0";"8750.0";"16.3";"92.0";"https://www.avito.ru/perm/odezhda_obuv_aksessuary/botinki_fxr_elevation_dual_boa_s_uteplitelem_black_3315976111"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"OZON";"Ботинки снегоходные FXR X-Cross Pro BOA с утеплителем";"33736.0";"-20014.0";"-37.2";"92.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-x-cross-pro-boa-s-uteplitelem-2247275408/"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"OZON";"Ботинки снегоходные FXR X-Cross Pro BOA с утеплителем";"33736.0";"-20014.0";"-37.2";"92.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-x-cross-pro-boa-s-uteplitelem-2247275408/"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"OZON";"Мотоботы FXR Helium BOA с утеплителем";"49646.0";"-4104.0";"-7.6";"92.0";"https://www.ozon.ru/product/motoboty-fxr-helium-boa-s-uteplitelem-2246679908/"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"OZON";"Мотоботы FXR Helium BOA с утеплителем";"49646.0";"-4104.0";"-7.6";"92.0";"https://www.ozon.ru/product/motoboty-fxr-helium-boa-s-uteplitelem-2246679908/"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"OZON";"Мотоботы FXR Helium BOA с утеплителем";"49646.0";"-4104.0";"-7.6";"92.0";"https://www.ozon.ru/product/motoboty-fxr-helium-boa-s-uteplitelem-2246679908/"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"OZON";"Мотоботы FXR Helium BOA с утеплителем";"49646.0";"-4104.0";"-7.6";"92.0";"https://www.ozon.ru/product/motoboty-fxr-helium-boa-s-uteplitelem-2246679908/"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"Avito";"Ботинки снегоходные FXR Helium с утеплителем в Медведево";"58420.0";"-2455.0";"-4.0";"92.0";"https://www.avito.ru/medvedevo/zapchasti_i_aksessuary/botinki_snegohodnye_fxr_helium_s_uteplitelem_3548099947"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"OZON";"Мотоботы FXR Helium BOA с утеплителем";"49646.0";"-11229.0";"-18.4";"90.0";"https://www.ozon.ru/product/motoboty-fxr-helium-boa-s-uteplitelem-2246679908/"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"OZON";"Мотоботы FXR Helium BOA с утеплителем";"49646.0";"-11229.0";"-18.4";"90.0";"https://www.ozon.ru/product/motoboty-fxr-helium-boa-s-uteplitelem-2246679908/"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"OZON";"Мотоботы FXR Helium BOA с утеплителем";"49646.0";"-11229.0";"-18.4";"90.0";"https://www.ozon.ru/product/motoboty-fxr-helium-boa-s-uteplitelem-2246679908/"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"OZON";"Мотоботы FXR Helium BOA с утеплителем";"49646.0";"-11229.0";"-18.4";"90.0";"https://www.ozon.ru/product/motoboty-fxr-helium-boa-s-uteplitelem-2246679908/"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"OZON";"Ботинки снегоходные FXR X-Cross Pro BOA с утеплителем";"33736.0";"-27139.0";"-44.6";"88.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-x-cross-pro-boa-s-uteplitelem-2247275408/"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"Avito";"Ботинки FXR Backshift BOA с утеплителем. Black в Новокузнецке";"24990.0";"-35885.0";"-59.0";"88.0";"https://www.avito.ru/novokuznetsk/odezhda_obuv_aksessuary/botinki_fxr_backshift_boa_s_uteplitelem._black_7429957148"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"OZON";"Ботинки снегоходные FXR X-Cross Pro BOA с утеплителем";"33736.0";"-27139.0";"-44.6";"88.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-x-cross-pro-boa-s-uteplitelem-2247275408/"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"OZON";"Ботинки снегоходные FXR X-Cross Pro BOA с утеплителем";"33736.0";"-27139.0";"-44.6";"88.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-x-cross-pro-boa-s-uteplitelem-2247275408/"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"OZON";"Ботинки снегоходные FXR X-Cross Pro BOA с утеплителем";"33736.0";"-27139.0";"-44.6";"88.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-x-cross-pro-boa-s-uteplitelem-2247275408/"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"Avito";"Снегоходные Ботинки FXR Helium Dual BOA с утеплите в Екатеринбурге";"59820.0";"-1055.0";"-1.7";"88.0";"https://www.avito.ru/ekaterinburg/zapchasti_i_aksessuary/snegohodnye_botinki_fxr_helium_dual_boa_s_uteplite_4097655077"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"Avito";"FXR Ботинки Helium Lite BOA boot 2019 с утеплителе в Екатеринбурге";"37000.0";"-16750.0";"-31.2";"86.0";"https://www.avito.ru/ekaterinburg/sport_i_otdyh/fxr_botinki_helium_lite_boa_boot_2019_s_uteplitele_4556849557"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"Avito";"Снегоходные Ботинки FXR Helium Dual BOA с утеплите в Екатеринбурге";"59820.0";"6070.0";"11.3";"86.0";"https://www.avito.ru/ekaterinburg/zapchasti_i_aksessuary/snegohodnye_botinki_fxr_helium_dual_boa_s_uteplite_4097655077"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"OZON";"Ботинки снегоходные FXR HELIUM DUAL BOA 21";"76432.0";"15557.0";"25.6";"85.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-dual-boa-21-1847257761/"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"OZON";"Ботинки снегоходные FXR HELIUM DUAL BOA 21";"76432.0";"15557.0";"25.6";"85.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-dual-boa-21-1847257761/"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"OZON";"Ботинки снегоходные FXR HELIUM DUAL BOA BOOT";"68998.0";"8123.0";"13.3";"85.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-dual-boa-boot-319076263/"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"OZON";"Ботинки снегоходные FXR HELIUM DUAL BOA 21";"76432.0";"15557.0";"25.6";"85.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-dual-boa-21-1847257761/"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"Avito";"Ботинки FXR Helium Dual BOA Black в Санкт-Петербурге";"55490.0";"-5385.0";"-8.8";"85.0";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/botinki_fxr_helium_dual_boa_black_2227811887"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"OZON";"Ботинки снегоходные FXR HELIUM DUAL BOA 21";"76432.0";"15557.0";"25.6";"85.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-dual-boa-21-1847257761/"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"Avito";"Ботинки FXR Helium Dual BOA Black в Санкт-Петербурге";"55490.0";"-5385.0";"-8.8";"85.0";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/botinki_fxr_helium_dual_boa_black_2227811887"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"Avito";"Ботинки FXR Helium Dual BOA Black 210704-1000 (9) в Красноярске";"70350.0";"9475.0";"15.6";"85.0";"https://www.avito.ru/krasnoyarsk/zapchasti_i_aksessuary/botinki_fxr_helium_dual_boa_black_210704-1000_9_2617201103"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"Avito";"Ботинки снегоходные муж. FXR Helium dual BOA в Иваново";"61400.0";"525.0";"0.9";"85.0";"https://www.avito.ru/ivanovo/zapchasti_i_aksessuary/botinki_snegohodnye_muzh._fxr_helium_dual_boa_2717625766"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"OZON";"Ботинки снегоходные FXR HELIUM BOA BOOT";"47310.0";"-6440.0";"-12.0";"83.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-boa-boot-1690111005/"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"OZON";"Ботинки снегоходные FXR HELIUM BOA BOOT";"47310.0";"-6440.0";"-12.0";"83.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-boa-boot-1690095984/"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"OZON";"Ботинки снегоходные FXR HELIUM BOA BOOT";"61285.0";"7535.0";"14.0";"83.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-boa-boot-1751030795/"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"OZON";"Ботинки снегоходные FXR HELIUM BOA 21 Black/Hi Vis";"65173.0";"11423.0";"21.2";"83.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-boa-21-black-hi-vis-2133612243/"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"OZON";"Ботинки снегоходные FXR HELIUM DUAL BOA 21";"76432.0";"22682.0";"42.2";"83.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-dual-boa-21-1847257761/"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"OZON";"Ботинки снегоходные FXR HELIUM BOA BOOT";"47310.0";"-6440.0";"-12.0";"83.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-boa-boot-1690111005/"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"OZON";"Ботинки снегоходные FXR HELIUM BOA BOOT";"47310.0";"-6440.0";"-12.0";"83.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-boa-boot-1690095984/"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"OZON";"Ботинки снегоходные FXR HELIUM DUAL BOA 21";"76432.0";"22682.0";"42.2";"83.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-dual-boa-21-1847257761/"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"OZON";"Ботинки снегоходные FXR HELIUM BOA BOOT";"61285.0";"7535.0";"14.0";"83.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-boa-boot-1751030795/"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"OZON";"Ботинки снегоходные FXR HELIUM BOA 21 Black/Hi Vis";"65173.0";"11423.0";"21.2";"83.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-boa-21-black-hi-vis-2133612243/"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"OZON";"Ботинки снегоходные FXR HELIUM BOA BOOT";"47310.0";"-6440.0";"-12.0";"83.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-boa-boot-1690111005/"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"OZON";"Ботинки снегоходные FXR HELIUM BOA BOOT";"47310.0";"-6440.0";"-12.0";"83.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-boa-boot-1690095984/"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"OZON";"Ботинки снегоходные FXR HELIUM DUAL BOA BOOT";"68998.0";"15248.0";"28.4";"83.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-dual-boa-boot-319076263/"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"OZON";"Ботинки снегоходные FXR HELIUM BOA 21 Black/Hi Vis";"65173.0";"11423.0";"21.2";"83.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-boa-21-black-hi-vis-2133612243/"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"OZON";"Ботинки снегоходные FXR HELIUM DUAL BOA 21";"76432.0";"22682.0";"42.2";"83.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-dual-boa-21-1847257761/"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"OZON";"Ботинки снегоходные FXR HELIUM BOA BOOT";"61285.0";"7535.0";"14.0";"83.0";"https://www.ozon.ru/product/botinki-snegohodnye-fxr-helium-boa-boot-1751030795/"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"Avito";"Ботинки FXR Helium BOA Black/Rust/Gold в Санкт-Петербурге";"49000.0";"-4750.0";"-8.8";"83.0";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/botinki_fxr_helium_boa_blackrustgold_2227772853"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"Avito";"Ботинки FXR Helium BOA Black/Hi-Vis 210705-1065 (13) в Красноярске";"42000.0";"-11750.0";"-21.9";"83.0";"https://www.avito.ru/krasnoyarsk/zapchasti_i_aksessuary/botinki_fxr_helium_boa_blackhi-vis_210705-1065_13_2904940446"
"Ботинки FXR Helium BOA с утеплителем";"_Ботинки_FXR_Hel";"53750.0";"Avito";"Ботинки FXR Helium BOA Black/Hi Vis в Санкт-Петербурге";"49050.0";"-4700.0";"-8.7";"83.0";"https://www.avito.ru/sankt-peterburg/zapchasti_i_aksessuary/botinki_fxr_helium_boa_blackhi_vis_2227586171"
